SMILES,true,predicted
*CC(*)CC,-24.100000381469727,16.11577606201172
*CC(*)CCCCCCCCCC,-6.0,0.3719940185546875
*CC(*)CCCCCCCCCCCCCCCC,55.0,-11.4847412109375
*CC(*)CCC1CCCCC1,40.0,21.21930694580078
*CC(*)(C)CCC,27.0,1.056304931640625
*CC(*)C1CCCC(C)C1,141.0,44.22662353515625
*CC(*)c1ccccc1,99.9000015258789,41.209869384765625
*CC(*)c1ccccc1C(=O)O,177.0,52.18897247314453
*CC(*)c1ccccc1C(=O)OCC,118.0,28.881149291992188
*CC(*)c1ccccc1C(=O)OCCCC,66.0,22.25994873046875
*CC(*)c1cccc(Cl)c1,90.0,57.17970275878906
*CC(*)c1ccc(CCCCCCCC)cc1,-45.0,27.37071990966797
*CC(*)c1ccc(CCCCCCCCCC)cc1,-65.0,20.555076599121094
*CC(*)c1ccc(CCCCCCCCCCCCCC)cc1,-36.0,10.860885620117188
*CC(*)c1ccc(C(C)(O)CCC)cc1,135.0,44.371849060058594
*CC(*)c1ccc(COCCO)cc1,46.0,42.627838134765625
*CC(*)c1ccc(COCCCCO)cc1,20.0,36.75102233886719
*CC(*)c1ccc(C(=O)OCCC)cc1,92.0,29.993270874023438
*CC(*)c1ccc(C(=O)OCCCCCC)cc1,66.0,19.831939697265625
*CC(*)c1ccc(C(=O)CCCCCCC)cc1,50.0,26.416358947753906
*CC(*)c1ccc(S(=O)(=O)OCCC)cc1,217.0,21.655319213867188
*CC(*)c1cc(C)ccc1C,143.0,70.3344955444336
*CC(*)c1cc(Cl)ccc1Cl,108.0,72.54637145996094
*CC(*)c1cc(Br)ccc1OCCCC,47.0,40.67054748535156
*CC(*)c1ccc(Cl)c(C)c1,114.0,68.82040405273438
*CC(*)(C)c1ccccc1,168.0,27.593826293945312
*CC(*)c1cccc2ccccc12,160.0,57.79779815673828
*CC(*)(C)c1ccc(C)cc1,176.0,38.19495391845703
*CC(*)c1ccc(B(O[Si](C)(C)C)O[Si](C)(C)C)cc1,84.0,0.116424560546875
*CC(*)c1ccc(C)nc1,136.0,58.02790832519531
*CC(c1ccccn1)C(c1ccccc1)C(*)c1ccccn1,150.0,132.75271606445312
*CC(*)c1ccc(O)cc1,158.0,49.866416931152344
*CC(*)c1ccc(OC(C)=O)cc1,113.0,38.741539001464844
*CC(*)c1ccc(CCC)cc1,46.75,44.747703552246094
*CC(*)O,76.5,30.845863342285156
*CC(*)c1ccccn1,105.0,46.09862518310547
*CC(*)n1c2ccccc2c2ccccc21,225.0,90.47752380371094
*CC(*)OC,-25.799999237060547,10.987167358398438
*CC(*)OCC,-33.0,8.804214477539062
*CC(*)O[N+](=O)[O-],37.5,5.1230316162109375
*CC(*)OCC(CC)CCCC,-66.0,9.211380004882812
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-10.0,-13.32464599609375
*CC(*)SC,-1.0,12.442550659179688
*CC(*)C(=O)c1ccc(C(C)(C)C)cc1,103.5,43.001380920410156
*CC(*)C(=O)c1ccc(CC)cc1,49.25,48.43781280517578
*CC(*)C(=O)c1ccc(OC)cc1,46.0,44.14720916748047
*CC(*)OC(=O)c1ccc(OC(=O)CCC)cc1,61.0,20.998451232910156
*CC(*)OC(=O)C1CCCCC1,66.0,10.795272827148438
*CC(*)OC(=O)CCCC1CCCCC1,-10.0,6.322265625
*CC(*)OC(=O)c1ccc(CC)cc1,57.0,38.74748229980469
*CC(*)OC(=O)c1ccncc1,98.5,37.40776824951172
*CC(*)OC(=O)c1ccc(C)cc1,73.5,42.697837829589844
*CC(*)OC(=O)c1cccnc1,86.5,35.91276550292969
*CC(*)c1cccs1,71.0,44.306060791015625
*CC(*)(CC(=O)OCCCCCCC)C(=O)OCCCCCCC,-23.0,-40.07884216308594
*CC(*)OC(=O)C1CCCC1,36.0,12.635848999023438
*CC(*)OC(=O)C1(C)CCCCC1,86.0,-2.1962127685546875
*CCC/C=C(/*)c1ccc(OC)cc1,11.0,34.15937042236328
*CCC/C=C(/*)c1ccc(Cl)cc1,16.0,43.83123779296875
*CC/C=C(/*)[Sn](CCCC)(CCCC)CCCC,-80.0,-18.4193115234375
*C(F)(F)C(*)(F)OC(F)C(F)F,35.0,15.033294677734375
*CC(*)OC(=O)CC1CCCC1,-3.0,11.201919555664062
*CC(*)C(=O)OC(C)(C)C,40.0,2.9831085205078125
*CC(*)C(=O)OCCCCCCCC,-65.0,-5.7490692138671875
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCC,-42.5,-25.48175048828125
*CC(*)C(=O)OC1CC2CCC1(C)C2(C)C,100.0,15.247642517089844
*CC(*)C(=O)OC(C(F)(F)F)C(F)(F)F,42.29999923706055,9.554519653320312
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,-30.0,-2.7948760986328125
*CC(*)C(=O)OCCOCC(F)(F)F,-38.0,-7.075927734375
*CC(*)C(=O)OCCOC(F)(F)C(F)F,-22.0,3.9253387451171875
*CC(*)(C)C(=O)OC,108.0,-4.7225341796875
*CC(*)(C)C(=O)OCC,66.0,-6.605865478515625
*CC(*)(C)C(=O)OCCCCCCCC,-11.0,-18.334152221679688
*CC(*)(C)C(=O)Oc1ccccc1,110.0,14.45562744140625
*CC(*)(C)C(=O)OCCBr,52.0,-8.446441650390625
*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,75.0,-2.3241119384765625
*CC(*)(C)C(=O)OCCOCC,-16.0,-17.050399780273438
*CC(*)C(N)=O,193.0,16.030372619628906
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-35.0,4.910491943359375
*CC(*)C(=O)OCC(CC)CCCC,-62.0,6.49346923828125
*CC(*)(C)C(=O)OC1CC2CCC1(C)C2(C)C,180.5,3.925445556640625
*CC(*)(Cl)C(=O)OCCCC,42.0,-10.201370239257812
*CC(*)C(=O)OCC(C)(C)C,22.0,1.0997314453125
*CC(*)C(=O)Oc1ccccc1,60.0,34.39049530029297
*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,24.0,22.174545288085938
*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,67.0,28.5859375
*CC(*)C(=O)Oc1ccc(C#N)cc1,92.0,40.31842041015625
*CC(*)C(=O)Oc1ccccc1Cl,318.0,39.033233642578125
*CC(*)(C)C(=O)Oc1ccc(CC#N)cc1,131.0,13.920913696289062
*CC(*)(F)C(=O)OC,142.0,-3.737945556640625
*CC(*)(CC(=O)OCCC1CCCCC1)C(=O)OCCC1CCCCC1,48.0,-15.2509765625
*CC(*)(CC(=O)Oc1ccccc1)C(=O)Oc1ccccc1,132.0,23.70854949951172
*CC(*)(C)C(=O)Oc1ccc(C(C)(C)C)cc1,91.0,14.798568725585938
*CC(*)(C)C(N)=O,88.69999694824219,3.15386962890625
*CC(*)(C)C(=O)Oc1cc(C)cc(C)c1,106.0,28.482833862304688
*CC(*)(C)C(=O)OCC1CO1,68.5,-3.4378509521484375
*CC(*)C(=O)OCCCCCC(=O)Oc1ccc(-c2ccc(C#N)cc2)cc1,38.0,23.8958740234375
*CCCC(*)(C)C(=O)O,132.0,3.5822601318359375
*CC(*)(C)C(=O)OCCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,92.0,-3.9070892333984375
*CC(*)C(=O)NCCCCCC(=O)O,68.0,9.2545166015625
*CC(*)(CCC(C)C(=O)OC)C(=O)OC,34.0,-10.500350952148438
*CC(*)C(=O)O[Na],114.4000015258789,6.0219879150390625
*CC(*)C(=O)OC1CCCCCCCCCCC1,37.0,-0.6121063232421875
*CC(*)Cl,80.0,19.807518005371094
*C(F)C(*)(F)F,31.450000762939453,19.39362335205078
*C(*)(F)F,120.0,9.103561401367188
*C(F)(F)C(*)(F)Cl,52.099998474121094,5.3371124267578125
*C(*)F,102.0,26.30645751953125
*CCC(F)(F)C(*)(F)F,-108.0,1.3563232421875
*CCCCCCCCC(Cl)C(*)Cl,-30.0,12.036697387695312
*C(F)(F)C(*)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,232.5,-9.728759765625
*CCCCCC(Cl)C(*)Cl,-17.0,19.891525268554688
*C1C=CC(*)CC1,125.5,52.151588439941406
*CC(*)C=C,-7.0,35.00224304199219
*OC(*)CCC,-41.0,9.317886352539062
*CCO*,-56.0,1.78350830078125
*CC(C)O*,-70.19999694824219,11.351028442382812
*CC(CCl)O*,-23.299999237060547,8.996856689453125
*CC(COC)O*,-62.0,2.254852294921875
*CC(C)(C)O*,40.5,-1.46954345703125
*CC(COCC)O*,-61.0,0.3286895751953125
*CC(O*)c1ccccc1,34.0,30.437889099121094
*Oc1c(C)cc(*)cc1C(C)CCC,100.0,46.77204895019531
*CCSSCCO*,-53.0,-12.599136352539062
*CCSSSSCCO*,-40.0,-22.10205078125
*Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(*)cc2)cc1,15.0,34.4581298828125
*CCC(=O)NCc1cc(C)c(CNC(=O)CCO*)cc1C,80.0,15.180000305175781
*CCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,53.0,34.88377380371094
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(*)nn3)cc2)cc1,180.0,117.56073760986328
*c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,306.0,254.62783813476562
*CCOCCOC(=O)C(CCCCCCC)C(=O)O*,-58.0,-25.995834350585938
*CCOCCOC(=O)C(CCCCCCCCC)C(=O)O*,-59.0,-29.976577758789062
*CCOCCOC(=O)CCCCC(=O)O*,-51.0,-30.0203857421875
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,280.0,244.01199340820312
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5cnc6ccc(-c7ccc8ncc(*)nc8c7)cc6n5)cc4)cc3)cc2)cc1,216.0,270.20166015625
*c1ccc(-c2cnc3ccc(Oc4ccc5ncc(*)nc5c4)cc3n2)cc1,306.0,226.78933715820312
*c1ccc(-c2nc3cc(Oc4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)cc1,304.0,244.34458923339844
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(Cc4ccc(*)cc4)cc3)cc2)cc1,189.5500030517578,200.79879760742188
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5cnc6ccc(-c7ccc8nc(*)cnc8c7)cc6n5)cc4)cc3)cc2)cc1,216.0,270.42376708984375
*c1ccc(-c2cnc3cc(Oc4ccc5nc(*)cnc5c4)ccc3n2)cc1,306.0,227.92349243164062
*c1cccc(-c2nc3ccc(Oc4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)c1,270.0,243.84600830078125
*CCOCC(CCl)O*,-40.0,-1.982757568359375
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccc(C)cc1,218.0,115.90921783447266
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccccc1-c1ccccc1,211.0,125.32987213134766
*Oc1ccc(CC(C#N)(Cc2ccc(*)cc2)c2ccccc2)cc1,143.0,113.08363342285156
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)CC,60.0,44.57524108886719
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)c1ccccc1,65.0,97.44898223876953
*CC(O)COc1ccc(C(C)(CC)c2ccc(O*)cc2)cc1,95.0,84.03945922851562
*CC(O)COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1,115.0,129.22271728515625
*CCOCCOCCOc1ccc(/C=C(\C)c2ccc(O*)cc2)cc1,16.0,21.708457946777344
*OC1CCCCC1*,68.5,19.080665588378906
*CC(O)COc1ccc(C(C)(C)C2CCC(C)(c3ccc(O*)cc3)CC2)cc1,135.0,93.4388427734375
*CCOCCOCCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O*,-31.0,-66.87274169921875
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5nnc(*)o5)cc4)cc3)cc2)cc1,180.0,224.5760040283203
*Oc1ccc(/N=N/c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,175.0,212.76629638671875
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,147.5,158.26499938964844
*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,175.0,197.92222595214844
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,160.0,243.1534423828125
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(C)(C)c4cc(C)c(*)c(C)c4)cc3C)cc2)cc1,231.3000030517578,210.70468139648438
*CC(CC)(CC)CO*,-30.0,-7.4192657470703125
*CCOCCOC(=O)c1ccc(C(=O)O*)cc1,21.899999618530273,3.369354248046875
*Oc1cccc(NC(=O)CCCCC(=O)Nc2ccc(*)cc2)c1,160.0,62.68352508544922
*Oc1c(C(C)C)cc(C(=O)c2cccc(C(=O)c3ccc(*)cc3)c2)cc1C(C)C,132.0,215.40884399414062
*Oc1ccc(Oc2ccc(OC(=O)c3cc(OCCCCC)cc(C(*)=O)c3)cc2)cc1,126.0,86.20133972167969
*ON(C(F)(F)F)C(F)(F)C(*)(F)F,-46.0,-6.733489990234375
*CCCCCCCC(=O)OCCOC(=O)CCCCCCCC1OCC2(COC(*)OC2)CO1,0.0,-53.089111328125
*CC(CO*)C(C)(C)C,-4.0,3.8818511962890625
*Oc1ccc(C(=O)c2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,157.0,161.38787841796875
*Oc1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(*)cc4)c3)cc2)cc1,148.0,218.2279052734375
*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(-c4ccc(S(=O)(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,311.0,208.58425903320312
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(-c5ccc(*)cc5)cc4)cc3)cc2)cc1,251.0,213.66351318359375
