SMILES,true,predicted
*CC(*)C(C)C,60.0,21.73365020751953
*CC(*)CCCC,-50.0,7.77288818359375
*CC(*)CCCCCCC,-47.0,-6.8719482421875
*CC(*)CCCCCCCC,-35.0,-11.63629150390625
*CC(C)C(*)(C)C,37.0,42.897315979003906
*CCCC(*)(C)CC,-23.0,10.32684326171875
*CC(*)C1CCCC1,75.0,40.89344024658203
*CC(*)CC(C)(C)C,190.0,38.07036590576172
*/C=C/CCCCCC*,-78.0,-31.917160034179688
*/C=C/CCCCCCCCCC*,-53.0,-31.917160034179688
*CC(*)c1ccccc1COCC,74.0,42.45195007324219
*CC(*)c1ccccc1COCCC,97.0,35.788185119628906
*CC(*)c1ccccc1COCc1ccccc1,72.0,59.61070251464844
*CC(*)c1ccccc1C(=O)OCCC,108.0,61.573883056640625
*CC(*)c1ccccc1C(=O)OC(C)C,146.0,99.68421936035156
*CC(*)c1ccccc1C(=O)OCCCCC,92.0,51.87522888183594
*CC(*)c1ccccc1C(=O)OCCCCCC,45.0,47.01914978027344
*CC(*)c1ccccc1C(=O)Oc1ccccc1,124.0,100.744384765625
*CC(*)c1ccc(CC)cc1,71.4000015258789,52.239356994628906
*CC(*)c1ccc(CCCC)cc1,6.0,46.2989501953125
*CC(*)c1ccc(CCCCCCCCCCCCCCCC)cc1,4.5,-11.348587036132812
*CC(*)c1ccc(/C(C)=N/O)cc1,134.0,103.76063537597656
*CC(*)c1ccc(C(C)(C)O)cc1,170.0,105.02546691894531
*CC(*)c1ccc(C(=O)N(CC)CC)cc1,102.0,100.744384765625
*CC(*)c1ccc(C(=O)CCN2CCCCC2)cc1,38.0,94.1422119140625
*CC(*)c1ccc(C(=O)OCC)cc1,94.0,64.99756622314453
*CC(*)c1ccc(C(=O)OC(C)C)cc1,95.0,92.4468765258789
*CC(*)c1ccc(C(=O)OCCCC)cc1,76.0,50.58728790283203
*CC(*)c1ccc(C(=O)OCC(C)C)cc1,90.0,63.63628387451172
*CC(*)c1ccc(C(=O)CCC)cc1,74.0,75.66163635253906
*CC(*)c1ccc(OC)cc1,108.4000015258789,54.99242401123047
*CC(*)c1ccc(OCCC(C)C)cc1,57.0,41.995704650878906
*CC(*)c1ccc(Oc2ccccc2)cc1,85.0,74.61175537109375
*CC(*)c1c(Cl)cccc1Cl,165.0,125.34855651855469
*CC(*)c1ccc(Cl)cc1C,145.0,109.7630386352539
*CC(*)c1ccc(Cl)cc1Cl,135.0,119.29927062988281
*CC(*)c1cc(C(C)(C)C)ccc1C,87.0,116.43834686279297
*CC(*)c1cc(Br)ccc1OCCCCC,49.0,44.26849365234375
*CC(*)c1ccc(Cl)c(Cl)c1,128.0,122.0362548828125
*CC(*)c1cc(C)c(C)cc1C,104.0,114.71537017822266
*CC(*)c1ccc(C(=O)CCN2CCOCC2)cc1,41.0,89.38607025146484
*CC(*)c1ccncc1,150.0,59.335533142089844
*CC(*)OCC(C)C,-22.0,3.5880889892578125
*CC(*)OC=O,37.0,-3.14935302734375
*CC(*)OC(C)CC,-26.0,1.0541839599609375
*C1CC(*)(C#N)C1,220.0,128.28482055664062
*CC(*)Cc1ccc(C)cc1,65.0,45.83204650878906
*CC(*)OC(=O)c1ccc(C(C)(C)C)cc1,121.0,92.12979125976562
*/C=C/C(C*)OC,-10.5,-5.34716796875
*CC(*)SCCCC,-20.0,-10.273544311523438
*C(F)(F)C(*)(F)OC(F)(F)F,-5.0,40.89344024658203
*CC(*)(F)C(C)=O,142.0,37.06206512451172
