SMILES,true,predicted
*CC(*)CCC,-37.0,-14.333892822265625
*CCCC(*)(C)C,-20.0,-19.773193359375
*CCCCCCCC(*)C,-58.0,-47.88629150390625
*CC(*)C1CCCCC1,119.69999694824219,75.26435089111328
*CC(*)CCc1ccccc1,10.0,45.82850646972656
*CC(*)CCCCCC,-54.0,-51.4769287109375
*CC(*)CCCCCCCCCCCCCC,-24.0,34.8651123046875
*CC(*)C1CCC(C)CC1,132.0,110.94132995605469
*CC/C=C(/*)CCCCCCC,-83.0,-48.28790283203125
*CC/C=C(/*)C(C)C,-47.0,-36.4791259765625
*CC1(*)CCCCC1,100.0,23.997474670410156
*CC(*)c1ccccc1COC(C)C,88.0,104.34407043457031
*CC(*)c1ccccc1COCCCCC,47.0,53.86798858642578
*CC(*)c1ccccc1C(=O)N(C)C,190.0,160.10775756835938
*CC(*)c1ccccc1C(=O)Nc1ccccc1,191.0,153.52362060546875
*CC(*)c1ccccc1C(=O)OCCC(C)C,68.0,112.71434020996094
*CC(*)c1ccccc1C(=O)OCCN(C)C,69.0,96.57180786132812
*CC(*)c1ccccc1F,160.5,138.9362335205078
*CC(*)c1cccc(F)c1,86.0,100.14664459228516
*CC(*)c1ccc(C)cc1,103.0,98.61097717285156
*CC(*)c1ccc(C(C)C)cc1,62.400001525878906,109.86398315429688
*CC(*)c1ccc(C(C)(C)C)cc1,138.0,127.86994171142578
*CC(*)c1ccc(CCCCCC)cc1,-27.0,-6.7893829345703125
*CC(*)c1ccc(COCCOCC)cc1,0.0,-15.199310302734375
*CC(*)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,42.0,20.36590576171875
*CC(*)c1ccc(C(O)CCN(C)C)cc1,43.0,107.54847717285156
*CC(*)c1ccc(COC)cc1,77.0,101.94239807128906
*CC(*)c1ccc(COC(C)CC)cc1,40.0,37.37139129638672
*CC(*)c1ccc(COCCCCCC)cc1,-20.0,-21.872756958007812
*CC(*)c1ccc(C(=O)N(C)C)cc1,125.0,124.14366149902344
*CC(*)c1ccc(C(=O)N2CCOCC2)cc1,127.0,101.41056823730469
*CC(*)c1cc(Br)ccc1OC,86.0,93.83744812011719
*CC(*)c1cc(Br)ccc1OCCC,54.0,56.41246032714844
*CC(*)c1cc(Br)ccc1OCCC(C)C,37.0,74.69349670410156
*CC(*)c1ccc(Cl)c(F)c1,122.0,97.72544860839844
*CC(*)c1cccc(B(O[Si](C)(C)C)O[Si](C)(C)C)c1,35.0,83.23138427734375
*CC(*)c1cccc(C)n1,92.0,86.20147705078125
*CC(*)n1cc2ccccc2n1,41.5,52.972816467285156
*CC(*)C(C)=O,115.0,62.10572814941406
*CC(*)C#N,95.0,97.0654525756836
*CC(*)(C)C#N,88.5,101.24857330322266
*CC(*)OC(=O)CC,11.899999618530273,7.354888916015625
*CC(*)CC[Si](C)(C)C,132.0,87.21022033691406
*CC(*)OC(=O)C(F)(F)F,55.0,41.77727508544922
*C(*)O,134.0,133.02407836914062
*C(F)(F)C(*)(OC(F)(F)F)OC(F)(F)F,-60.0,43.88959503173828
*CC(*)OCC(C)(C)CC,9.0,-10.547409057617188
*CC(*)C(=O)c1ccc(C)cc1,59.5,60.67991638183594
*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,76.0,64.05769348144531
*CC(*)OC(=O)c1ccccc1Cl,55.75,123.14753723144531
