SMILES,true,predicted
*CC(*)CC,-24.100000381469727,103.46650695800781
*CC(*)CCCCCCCCCC,-6.0,101.49737548828125
*CC(*)CCCCCCCCCCCCCCCC,55.0,183.8013916015625
*CC(*)CCC1CCCCC1,40.0,104.29411315917969
*CC(*)(C)CCC,27.0,130.3850860595703
*CC(*)C1CCCC(C)C1,141.0,129.99269104003906
*CC(*)c1ccccc1,99.9000015258789,91.73734283447266
*CC(*)c1ccccc1C(=O)O,177.0,93.02156066894531
*CC(*)c1ccccc1C(=O)OCC,118.0,97.330810546875
*CC(*)c1ccccc1C(=O)OCCCC,66.0,107.06231689453125
*CC(*)c1cccc(Cl)c1,90.0,92.73617553710938
*CC(*)c1ccc(CCCCCCCC)cc1,-45.0,101.98252868652344
*CC(*)c1ccc(CCCCCCCCCC)cc1,-65.0,183.8013153076172
*CC(*)c1ccc(CCCCCCCCCCCCCC)cc1,-36.0,183.80137634277344
*CC(*)c1ccc(C(C)(O)CCC)cc1,135.0,102.12521362304688
*CC(*)c1ccc(COCCO)cc1,46.0,102.52474975585938
*CC(*)c1ccc(COCCCCO)cc1,20.0,111.2003402709961
*CC(*)c1ccc(C(=O)OCCC)cc1,92.0,104.86487579345703
*CC(*)c1ccc(C(=O)OCCCCCC)cc1,66.0,102.41059875488281
*CC(*)c1ccc(C(=O)CCCCCCC)cc1,50.0,103.43797302246094
*CC(*)c1ccc(S(=O)(=O)OCCC)cc1,217.0,103.9231185913086
*CC(*)c1cc(C)ccc1C,143.0,89.76821899414062
*CC(*)c1cc(Cl)ccc1Cl,108.0,94.70530700683594
*CC(*)c1cc(Br)ccc1OCCCC,47.0,106.74839782714844
*CC(*)c1ccc(Cl)c(C)c1,114.0,91.2236557006836
*CC(*)(C)c1ccccc1,168.0,93.64939880371094
*CC(*)c1cccc2ccccc12,160.0,103.29528045654297
*CC(*)(C)c1ccc(C)cc1,176.0,94.02039337158203
*CC(*)c1ccc(B(O[Si](C)(C)C)O[Si](C)(C)C)cc1,84.0,106.54862976074219
*CC(*)c1ccc(C)nc1,136.0,91.6231918334961
*CC(c1ccccn1)C(c1ccccc1)C(*)c1ccccn1,150.0,143.56324768066406
*CC(*)c1ccc(O)cc1,158.0,92.56494903564453
*CC(*)c1ccc(OC(C)=O)cc1,113.0,95.84683227539062
*CC(*)c1ccc(CCC)cc1,46.75,93.42109680175781
*CC(*)O,76.5,95.56144714355469
*CC(*)c1ccccn1,105.0,92.79325866699219
*CC(*)n1c2ccccc2c2ccccc21,225.0,110.4583511352539
*CC(*)OC,-25.799999237060547,97.98719024658203
