SMILES,true,predicted
*CC(*)CCC,-37.0,-21.44329833984375
*CCCC(*)(C)C,-20.0,-13.14105224609375
*CCCCCCCC(*)C,-58.0,-31.97198486328125
*CC(*)C1CCCCC1,119.69999694824219,66.8804931640625
*CC(*)CCc1ccccc1,10.0,64.99713134765625
*CC(*)CCCCCC,-54.0,-48.04423522949219
*CC(*)CCCCCCCCCCCCCC,-24.0,5.969757080078125
*CC(*)C1CCC(C)CC1,132.0,117.06815338134766
*CC/C=C(/*)CCCCCCC,-83.0,-58.32307434082031
*CC/C=C(/*)C(C)C,-47.0,22.976455688476562
*CC1(*)CCCCC1,100.0,50.78306579589844
*CC(*)c1ccccc1COC(C)C,88.0,97.36766052246094
*CC(*)c1ccccc1COCCCCC,47.0,46.83904266357422
*CC(*)c1ccccc1C(=O)N(C)C,190.0,104.52752685546875
*CC(*)c1ccccc1C(=O)Nc1ccccc1,191.0,144.92372131347656
*CC(*)c1ccccc1C(=O)OCCC(C)C,68.0,104.43519592285156
*CC(*)c1ccccc1C(=O)OCCN(C)C,69.0,66.63665008544922
*CC(*)c1ccccc1F,160.5,123.81475830078125
*CC(*)c1cccc(F)c1,86.0,132.44871520996094
*CC(*)c1ccc(C)cc1,103.0,67.94012451171875
*CC(*)c1ccc(C(C)C)cc1,62.400001525878906,86.07665252685547
*CC(*)c1ccc(C(C)(C)C)cc1,138.0,162.3144989013672
*CC(*)c1ccc(CCCCCC)cc1,-27.0,-7.876251220703125
*CC(*)c1ccc(COCCOCC)cc1,0.0,13.826339721679688
*CC(*)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,42.0,41.71949768066406
*CC(*)c1ccc(C(O)CCN(C)C)cc1,43.0,103.81173706054688
*CC(*)c1ccc(COC)cc1,77.0,104.95645141601562
*CC(*)c1ccc(COC(C)CC)cc1,40.0,83.85757446289062
*CC(*)c1ccc(COCCCCCC)cc1,-20.0,6.119140625
*CC(*)c1ccc(C(=O)N(C)C)cc1,125.0,101.95663452148438
*CC(*)c1ccc(C(=O)N2CCOCC2)cc1,127.0,146.48825073242188
*CC(*)c1cc(Br)ccc1OC,86.0,56.915809631347656
*CC(*)c1cc(Br)ccc1OCCC,54.0,71.87385559082031
*CC(*)c1cc(Br)ccc1OCCC(C)C,37.0,27.349273681640625
*CC(*)c1ccc(Cl)c(F)c1,122.0,115.19439697265625
*CC(*)c1cccc(B(O[Si](C)(C)C)O[Si](C)(C)C)c1,35.0,83.33395385742188
*CC(*)c1cccc(C)n1,92.0,118.48680877685547
*CC(*)n1cc2ccccc2n1,41.5,99.37504577636719
*CC(*)C(C)=O,115.0,40.323829650878906
*CC(*)C#N,95.0,101.7477798461914
*CC(*)(C)C#N,88.5,117.21761322021484
*CC(*)OC(=O)CC,11.899999618530273,-11.005661010742188
*CC(*)CC[Si](C)(C)C,132.0,110.93621826171875
*CC(*)OC(=O)C(F)(F)F,55.0,76.7628173828125
*C(*)O,134.0,97.23341369628906
*C(F)(F)C(*)(OC(F)(F)F)OC(F)(F)F,-60.0,34.60166931152344
*CC(*)OCC(C)(C)CC,9.0,13.257644653320312
*CC(*)C(=O)c1ccc(C)cc1,59.5,73.09832000732422
*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,76.0,94.14167785644531
*CC(*)OC(=O)c1ccccc1Cl,55.75,234.96018981933594
*CC(*)OC(=O)CC1CCCCC1,25.0,7.21051025390625
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-9.0,-16.308212280273438
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,20.0,9.800888061523438
*CC(*)OC(=O)c1ccc(C(C)C)cc1,67.69999694824219,59.26225280761719
*CC(*)OC(=O)c1ccccc1OC,65.0,63.466705322265625
*CC(*)OC(=O)c1cccc(OC)c1,44.0,51.697235107421875
*CC(*)OC(=O)c1cccc(C)c1,49.0,56.474365234375
*CC(*)OC(=O)C(C)(C)CCC,10.0,31.852272033691406
*CC(*)OC(=O)c1cccc([N+](=O)[O-])c1,93.0,114.36375427246094
*/C(C)=C(/*)c1ccc([Si](C)(C)C)cc1,-5.0,169.4525146484375
*CC(*)CNc1ccc([N+](=O)[O-])cn1,151.0,91.80674743652344
*CC(*)CNc1ccc([N+](=O)[O-])cc1C,151.0,120.8742446899414
*CC(*)C(=O)c1ccc(Br)cc1,101.5,123.84687805175781
*CC(*)C(=O)OCC(C)C,25.0,25.265350341796875
*CC(*)C(=O)OC(C)CC,-20.0,-46.57659912109375
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-37.0,-22.094345092773438
*CC(*)C(=O)OCCCOC,-66.5,-28.989120483398438
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,-49.0,-56.164031982421875
*CC(*)(C)C(=O)OC(C)(C)C,107.0,113.65694427490234
*CC(*)(C)C(=O)OCCCCCCCCCCCC,-47.900001525878906,-69.09951782226562
*CC(*)(C)C(=O)OC1CCC(C)CC1,109.0,96.68540954589844
*CC(*)(C)C(=O)OCC(F)(F)F,75.0,94.36952209472656
*CC(*)(C)C(=O)OCc1ccccc1Cl,54.099998474121094,70.75296783447266
*CC(*)(Cl)C(=O)OC,125.0,147.67669677734375
*CC(*)C(=O)NC(C)C,134.6199951171875,118.26100158691406
*CC(*)C(=O)OC(CC)CC,-6.0,-36.6539306640625
*CC(*)C(=O)OCCCCCCCCC,-89.0,-54.41534423828125
*CC(*)C(=O)OCC(C)CC,-32.0,-50.50679016113281
*CC(*)C(=O)OCCCSCC,-76.0,-68.02755737304688
*CC(*)C(=O)OCCSCC#N,-24.0,-56.35614013671875
*CC(*)C(=O)OCCCCCCSCC#N,-59.0,-28.5372314453125
*CC(*)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,104.0,110.95896911621094
*CC(*)C(=O)Oc1cccc(C)c1,24.5,35.72107696533203
*CC(*)C(=O)Oc1ccc(C(C)(C)C)cc1,71.0,96.85645294189453
*CC(*)C(=O)Oc1ccccc1C(=O)OC,46.0,50.53022003173828
*CC(*)C(=O)Oc1cccc(C(=O)OC)c1,38.0,31.16938018798828
*CC(*)C(=O)Oc1ccc(-c2ccccc2)cc1,110.0,83.50572967529297
*CC(*)C(=O)Oc1ccc(Cl)cc1Cl,60.0,145.8519287109375
*CC(*)C(=O)NC(C)(C)C,135.0,99.26673889160156
*CC(*)(C)C(=O)OCCO[N+](=O)[O-],55.0,72.20919799804688
*CC(*)(C)C(=O)O[Si](C)(C)C,97.5,106.01435852050781
*CC(*)(CC)C(=O)OCC,27.0,55.772682189941406
*CC(*)(CC(=O)OCC)C(=O)OCC,65.5,31.04596710205078
*CC(*)(CC(=O)OCCCC)C(=O)OCCCC,24.0,19.295494079589844
*CC(*)(CC(=O)OCC1CCCCC1)C(=O)OCC1CCCCC1,83.0,78.43733978271484
*CC(*)(CC(=O)OCCCc1ccccc1)C(=O)OCCCc1ccccc1,-8.0,22.250015258789062
*CC(*)(C)C(=O)Oc1ccc(C#N)cc1,155.0,150.43075561523438
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-68.0,-57.61671447753906
*CC(*)C(=O)OCCC(C)OC,-56.0,-5.061248779296875
*CC(*)(C)C(=O)OCC(C)(C)C,38.0,64.62387084960938
*CC(*)(CC(=O)OCCCCCC)C(=O)OCCCCCC,-7.0,-17.82659912109375
*CC(*)(C)C(=O)Oc1ccc(C)cc1C,109.0,111.71004486083984
*CC(*)C(=O)OCCN(CC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,102.0,72.71310424804688
*CC(*)(C)C(=O)NC(=O)Oc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,182.0,115.0161361694336
*CC(*)(C)C(=O)NC(=O)OC(C)COc1ccc(S(=O)(=O)c2ccc(OCC(C)O)cc2)cc1,73.0,99.68669891357422
*CC(*)C(=O)OCc1c(Br)c(Br)c(Br)c(Br)c1Br,181.0,134.72169494628906
*CCC(C(=O)OC)C(*)C(=O)OC,31.200000762939453,44.848365783691406
*CC/C=C(/*)Cl,-20.0,-2.12591552734375
*CC(*)C(F)(F)C(F)(F)C(F)(F)F,58.0,43.06132507324219
*CC(F)(F)CC(*)(C(F)(F)F)C(F)(F)F,132.0,75.48458862304688
*CC(*)CCCCCCCCCI,-6.0,-49.776947021484375
*CC(*)CCCI,30.0,46.69154357910156
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(Cl)C1(F)F,147.0,144.99481201171875
*C(F)(F)C1(F)C(F)(F)C(*)(F)C1(F)F,122.0,104.05961608886719
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C1(F)F,101.0,132.98062133789062
*CC/C=C(/*)C,-67.0,-23.251983642578125
*CC/C(C)=C(/*)C,4.0,70.71240234375
*CC(CBr)O*,-14.0,-51.40126037597656
*CC(COCCCCCC)O*,-85.5,-70.29191589355469
*CC(COc1ccccc1)O*,42.0,46.273048400878906
*CCCO*,-73.5999984741211,-73.71209716796875
*CC(C)(C)CO*,-50.0,-47.894683837890625
*CC(CCl)(CCl)CO*,6.5,13.133697509765625
*Oc1cccc(*)c1,53.0,42.86732482910156
*Oc1c(C)cc(*)cc1C,212.0,121.9559326171875
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccccc1,220.0,204.0408935546875
*CCOCO*,-64.0,-66.19454956054688
*CCCCOCO*,-84.0,-78.88983154296875
*CCOCCOC(=O)CCCCCCCC(=O)O*,-71.0,-66.34526062011719
*OC(C)COCC(C)OC(=O)c1ccccc1C(*)=O,25.0,48.10771179199219
*CCOCCOC(=O)c1cccc(C(=O)O*)c1,16.0,-14.858963012695312
*CCOC(=O)c1ccc(O*)cc1,84.0,49.343482971191406
*CC(=O)NCCCCCCNC(=O)CO*,10.0,-18.885543823242188
*CCCNC(=O)CCCCC(=O)NCCCO*,34.0,-2.4000396728515625
*Oc1ccc(C(=O)NCC(C)(C)CCCNC(=O)c2ccc(*)cc2)cc1,155.0,187.53982543945312
*COc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,84.0,75.33226776123047
*CCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,20.0,57.13397979736328
*Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,225.0,190.71234130859375
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,186.0,178.8837890625
*CCOCCOC(=O)CC(=O)O*,-41.5,-18.791900634765625
*CCOCCOC(=O)CCC(=O)O*,-38.20000076293945,-39.21937561035156
*CCOC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)O*)cc2)cc1,95.0,113.56173706054688
*CC(O)COc1ccc(Cc2ccc(O*)cc2)cc1,143.1999969482422,104.34669494628906
*CC(O)COc1ccc(S(=O)(=O)c2ccc(O*)cc2)cc1,167.5,130.41273498535156
*OC(F)(F)C(F)(F)C(F)(F)C(*)(F)F,-55.0,-75.96028137207031
*CC(CC(Cl)(Cl)Cl)O*,-36.0,77.63794708251953
*CCC(C)O*,-50.0,-88.41932678222656
*CC(C)CO*,-55.0,-74.86720275878906
