SMILES,true,predicted
*CC(*)C,-3.0,80.36280822753906
*CC(*)CC(C)C,35.20000076293945,84.68132019042969
*CC(*)CCCCC,-45.5,46.10393524169922
*CC(*)(C)CC,-5.0,52.55226135253906
*CCC(*)(C)C,-12.0,53.316162109375
*CC(*)CC1CCCC1,60.0,62.75739288330078
*CC(*)CC1CCCCC1,75.0,54.52864074707031
*CC(*)Cc1ccccc1,70.0,118.8546142578125
*/C=C/CCC*,-105.0,50.434417724609375
*/C=C/C1CCC(*)C1,31.0,99.66304016113281
*CC/C=C(/*)C(C)(C)C,20.0,65.9903793334961
*CC(*)c1ccccc1C,131.0,127.95455932617188
*CC(*)c1ccccc1COCCCC,67.0,73.53652954101562
*CC(*)c1ccccc1COCCC(C)C,78.0,94.41737365722656
*CC(*)c1ccccc1COCCc1ccccc1,63.0,125.99906158447266
*CC(*)c1ccccc1C(=O)NC,189.0,139.8678741455078
*CC(*)c1ccccc1C(=O)OC,130.0,112.08235168457031
*CC(*)c1ccc(C(=O)OCCN(C)C)cc1,91.0,97.11727905273438
*CC(*)c1cccc(C)c1,75.0,128.94789123535156
*CC(*)c1ccc(CCCCCCCCCCCC)cc1,-52.0,40.111244201660156
*CC(*)c1ccc(-c2ccccc2)cc1,161.5,186.976806640625
*CC(*)c1ccc(C#N)cc1,180.0,132.29672241210938
*CC(*)c1ccc(C(C)(O)CCCCC)cc1,100.0,105.09429931640625
*CC(*)c1ccc(C(O)CCN2CCCCC2)cc1,54.0,93.20040893554688
*CC(*)c1ccc(C(O)CCN2CCOCC2)cc1,50.0,86.00749206542969
*CC(*)c1ccc(COCCC)cc1,22.0,80.02191162109375
*CC(*)c1ccc(C(=O)CCCC)cc1,70.0,100.67857360839844
*CC(*)c1ccc(C(=O)Cc2ccccc2)cc1,78.0,182.72854614257812
*CC(*)c1ccc(C(=O)c2ccc(C)cc2)cc1,99.0,196.00833129882812
*CC(*)c1ccc(I)cc1,158.0,142.82339477539062
*CC(*)c1cc(Br)ccc1OCC,80.0,114.39376068115234
*CC(*)c1cc(Br)ccc1OC(C)C,35.0,147.3231201171875
*CC(*)(C)c1ccc(C(C)C)cc1,140.0,123.63546752929688
*CC(*)(C(=O)OC)c1ccccc1,121.0,89.06964111328125
